region,civ,date,metric,value,extraction_date
(14) Lanaudière,89,2026-07-20,patients_sur_civiere,87,2026-07-26
(14) Lanaudière,89,2026-07-21,patients_sur_civiere,102,2026-07-26
(14) Lanaudière,89,2026-07-22,patients_sur_civiere,101,2026-07-26
(14) Lanaudière,89,2026-07-23,patients_sur_civiere,95,2026-07-26
(14) Lanaudière,89,2026-07-24,patients_sur_civiere,98,2026-07-26
(14) Lanaudière,89,2026-07-25,patients_sur_civiere,74,2026-07-26
(14) Lanaudière,89,2026-07-26,patients_sur_civiere,82,2026-07-26
(14) Lanaudière,89,2026-07-20,patients_24h_plus,8,2026-07-26
(14) Lanaudière,89,2026-07-21,patients_24h_plus,13,2026-07-26
(14) Lanaudière,89,2026-07-22,patients_24h_plus,26,2026-07-26
(14) Lanaudière,89,2026-07-23,patients_24h_plus,15,2026-07-26
(14) Lanaudière,89,2026-07-24,patients_24h_plus,18,2026-07-26
(14) Lanaudière,89,2026-07-25,patients_24h_plus,14,2026-07-26
(14) Lanaudière,89,2026-07-26,patients_24h_plus,7,2026-07-26
(14) Lanaudière,89,2026-07-20,patients_48h_plus,0,2026-07-26
(14) Lanaudière,89,2026-07-21,patients_48h_plus,0,2026-07-26
(14) Lanaudière,89,2026-07-22,patients_48h_plus,1,2026-07-26
(14) Lanaudière,89,2026-07-23,patients_48h_plus,0,2026-07-26
(14) Lanaudière,89,2026-07-24,patients_48h_plus,2,2026-07-26
(14) Lanaudière,89,2026-07-25,patients_48h_plus,0,2026-07-26
(14) Lanaudière,89,2026-07-26,patients_48h_plus,0,2026-07-26
(14) Lanaudière,89,2026-07-20,visites_totales_veille,412,2026-07-26
(14) Lanaudière,89,2026-07-21,visites_totales_veille,505,2026-07-26
(14) Lanaudière,89,2026-07-22,visites_totales_veille,479,2026-07-26
(14) Lanaudière,89,2026-07-23,visites_totales_veille,464,2026-07-26
(14) Lanaudière,89,2026-07-24,visites_totales_veille,452,2026-07-26
(14) Lanaudière,89,2026-07-25,visites_totales_veille,414,2026-07-26
(14) Lanaudière,89,2026-07-26,visites_totales_veille,386,2026-07-26
(14) Lanaudière,89,2026-07-20,taux_occupation,98,2026-07-26
(14) Lanaudière,89,2026-07-21,taux_occupation,115,2026-07-26
(14) Lanaudière,89,2026-07-22,taux_occupation,113,2026-07-26
(14) Lanaudière,89,2026-07-23,taux_occupation,107,2026-07-26
(14) Lanaudière,89,2026-07-24,taux_occupation,110,2026-07-26
(14) Lanaudière,89,2026-07-25,taux_occupation,83,2026-07-26
(14) Lanaudière,89,2026-07-26,taux_occupation,92,2026-07-26
(15) Laurentides,113,2026-07-20,patients_sur_civiere,160,2026-07-26
(15) Laurentides,113,2026-07-21,patients_sur_civiere,164,2026-07-26
(15) Laurentides,113,2026-07-22,patients_sur_civiere,176,2026-07-26
(15) Laurentides,113,2026-07-23,patients_sur_civiere,169,2026-07-26
(15) Laurentides,113,2026-07-24,patients_sur_civiere,165,2026-07-26
(15) Laurentides,113,2026-07-25,patients_sur_civiere,154,2026-07-26
(15) Laurentides,113,2026-07-26,patients_sur_civiere,157,2026-07-26
(15) Laurentides,113,2026-07-20,patients_24h_plus,56,2026-07-26
(15) Laurentides,113,2026-07-21,patients_24h_plus,41,2026-07-26
(15) Laurentides,113,2026-07-22,patients_24h_plus,57,2026-07-26
(15) Laurentides,113,2026-07-23,patients_24h_plus,53,2026-07-26
(15) Laurentides,113,2026-07-24,patients_24h_plus,44,2026-07-26
(15) Laurentides,113,2026-07-25,patients_24h_plus,43,2026-07-26
(15) Laurentides,113,2026-07-26,patients_24h_plus,54,2026-07-26
(15) Laurentides,113,2026-07-20,patients_48h_plus,25,2026-07-26
(15) Laurentides,113,2026-07-21,patients_48h_plus,14,2026-07-26
(15) Laurentides,113,2026-07-22,patients_48h_plus,12,2026-07-26
(15) Laurentides,113,2026-07-23,patients_48h_plus,13,2026-07-26
(15) Laurentides,113,2026-07-24,patients_48h_plus,8,2026-07-26
(15) Laurentides,113,2026-07-25,patients_48h_plus,11,2026-07-26
(15) Laurentides,113,2026-07-26,patients_48h_plus,16,2026-07-26
(15) Laurentides,113,2026-07-20,visites_totales_veille,527,2026-07-26
(15) Laurentides,113,2026-07-21,visites_totales_veille,629,2026-07-26
(15) Laurentides,113,2026-07-22,visites_totales_veille,579,2026-07-26
(15) Laurentides,113,2026-07-23,visites_totales_veille,531,2026-07-26
(15) Laurentides,113,2026-07-24,visites_totales_veille,516,2026-07-26
(15) Laurentides,113,2026-07-25,visites_totales_veille,562,2026-07-26
(15) Laurentides,113,2026-07-26,visites_totales_veille,515,2026-07-26
(15) Laurentides,113,2026-07-20,taux_occupation,142,2026-07-26
(15) Laurentides,113,2026-07-21,taux_occupation,145,2026-07-26
(15) Laurentides,113,2026-07-22,taux_occupation,156,2026-07-26
(15) Laurentides,113,2026-07-23,taux_occupation,150,2026-07-26
(15) Laurentides,113,2026-07-24,taux_occupation,146,2026-07-26
(15) Laurentides,113,2026-07-25,taux_occupation,136,2026-07-26
(15) Laurentides,113,2026-07-26,taux_occupation,139,2026-07-26
(16) Montérégie,239,2026-07-20,patients_sur_civiere,324,2026-07-26
(16) Montérégie,239,2026-07-21,patients_sur_civiere,312,2026-07-26
(16) Montérégie,239,2026-07-22,patients_sur_civiere,346,2026-07-26
(16) Montérégie,239,2026-07-23,patients_sur_civiere,297,2026-07-26
(16) Montérégie,239,2026-07-24,patients_sur_civiere,308,2026-07-26
(16) Montérégie,239,2026-07-25,patients_sur_civiere,297,2026-07-26
(16) Montérégie,239,2026-07-26,patients_sur_civiere,293,2026-07-26
(16) Montérégie,239,2026-07-20,patients_24h_plus,117,2026-07-26
(16) Montérégie,239,2026-07-21,patients_24h_plus,99,2026-07-26
(16) Montérégie,239,2026-07-22,patients_24h_plus,113,2026-07-26
(16) Montérégie,239,2026-07-23,patients_24h_plus,106,2026-07-26
(16) Montérégie,239,2026-07-24,patients_24h_plus,86,2026-07-26
(16) Montérégie,239,2026-07-25,patients_24h_plus,83,2026-07-26
(16) Montérégie,239,2026-07-26,patients_24h_plus,91,2026-07-26
(16) Montérégie,239,2026-07-20,patients_48h_plus,47,2026-07-26
(16) Montérégie,239,2026-07-21,patients_48h_plus,42,2026-07-26
(16) Montérégie,239,2026-07-22,patients_48h_plus,46,2026-07-26
(16) Montérégie,239,2026-07-23,patients_48h_plus,39,2026-07-26
(16) Montérégie,239,2026-07-24,patients_48h_plus,37,2026-07-26
(16) Montérégie,239,2026-07-25,patients_48h_plus,32,2026-07-26
(16) Montérégie,239,2026-07-26,patients_48h_plus,36,2026-07-26
(16) Montérégie,239,2026-07-20,visites_totales_veille,960,2026-07-26
(16) Montérégie,239,2026-07-21,visites_totales_veille,1167,2026-07-26
(16) Montérégie,239,2026-07-22,visites_totales_veille,1114,2026-07-26
(16) Montérégie,239,2026-07-23,visites_totales_veille,1074,2026-07-26
(16) Montérégie,239,2026-07-24,visites_totales_veille,1059,2026-07-26
(16) Montérégie,239,2026-07-25,visites_totales_veille,1101,2026-07-26
(16) Montérégie,239,2026-07-26,visites_totales_veille,967,2026-07-26
(16) Montérégie,239,2026-07-20,taux_occupation,136,2026-07-26
(16) Montérégie,239,2026-07-21,taux_occupation,131,2026-07-26
(16) Montérégie,239,2026-07-22,taux_occupation,145,2026-07-26
(16) Montérégie,239,2026-07-23,taux_occupation,124,2026-07-26
(16) Montérégie,239,2026-07-24,taux_occupation,129,2026-07-26
(16) Montérégie,239,2026-07-25,taux_occupation,124,2026-07-26
(16) Montérégie,239,2026-07-26,taux_occupation,123,2026-07-26
Total de la province,1578,2026-07-20,patients_sur_civiere,1764,2026-07-26
Total de la province,1578,2026-07-21,patients_sur_civiere,1806,2026-07-26
Total de la province,1578,2026-07-22,patients_sur_civiere,1871,2026-07-26
Total de la province,1578,2026-07-23,patients_sur_civiere,1786,2026-07-26
Total de la province,1578,2026-07-24,patients_sur_civiere,1751,2026-07-26
Total de la province,1578,2026-07-25,patients_sur_civiere,1616,2026-07-26
Total de la province,1578,2026-07-26,patients_sur_civiere,1672,2026-07-26
Total de la province,1578,2026-07-20,patients_24h_plus,495,2026-07-26
Total de la province,1578,2026-07-21,patients_24h_plus,440,2026-07-26
Total de la province,1578,2026-07-22,patients_24h_plus,485,2026-07-26
Total de la province,1578,2026-07-23,patients_24h_plus,445,2026-07-26
Total de la province,1578,2026-07-24,patients_24h_plus,391,2026-07-26
Total de la province,1578,2026-07-25,patients_24h_plus,352,2026-07-26
Total de la province,1578,2026-07-26,patients_24h_plus,401,2026-07-26
Total de la province,1578,2026-07-20,patients_48h_plus,203,2026-07-26
Total de la province,1578,2026-07-21,patients_48h_plus,161,2026-07-26
Total de la province,1578,2026-07-22,patients_48h_plus,151,2026-07-26
Total de la province,1578,2026-07-23,patients_48h_plus,140,2026-07-26
Total de la province,1578,2026-07-24,patients_48h_plus,129,2026-07-26
Total de la province,1578,2026-07-25,patients_48h_plus,108,2026-07-26
Total de la province,1578,2026-07-26,patients_48h_plus,147,2026-07-26
Total de la province,1578,2026-07-20,visites_totales_veille,7683,2026-07-26
Total de la province,1578,2026-07-21,visites_totales_veille,9108,2026-07-26
Total de la province,1578,2026-07-22,visites_totales_veille,8758,2026-07-26
Total de la province,1578,2026-07-23,visites_totales_veille,8357,2026-07-26
Total de la province,1578,2026-07-24,visites_totales_veille,8252,2026-07-26
Total de la province,1578,2026-07-25,visites_totales_veille,8325,2026-07-26
Total de la province,1578,2026-07-26,visites_totales_veille,7531,2026-07-26
Total de la province,1578,2026-07-20,taux_occupation,112,2026-07-26
Total de la province,1578,2026-07-21,taux_occupation,114,2026-07-26
Total de la province,1578,2026-07-22,taux_occupation,119,2026-07-26
Total de la province,1578,2026-07-23,taux_occupation,113,2026-07-26
Total de la province,1578,2026-07-24,taux_occupation,111,2026-07-26
Total de la province,1578,2026-07-25,taux_occupation,102,2026-07-26
Total de la province,1578,2026-07-26,taux_occupation,106,2026-07-26
